NVT Name,Summary,Affected Software/OS,target,id
Apache HTTP Server < 2.4.59 Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,Apache HTTP Server version 2.4.58 and prior.,VendorFix,e815a29b-6b9c-41c4-838a-92c28656806d
"PHP < 5.5.32, 5.6.x < 5.6.18, 7.x < 7.0.3 Privilege Escalation Vulnerability - Linux",PHP is prone to a privilege escalation vulnerability.,"PHP prior to version 5.5.32, 5.6.x prior to 5.6.18 and 7.x
  prior to 7.0.3 on Linux.",VendorFix,648d1782-032c-423c-ad9b-b36bfb3e5042
PHP < 5.6.5 Multiple Vulnerabilities (Jan 2015),PHP is prone to multiple vulnerabilities.,PHP versions prior to 5.6.5.,VendorFix,0f84796a-b3c5-4774-ac5f-865c53d34127
"PHP 5.x < 5.6.39, 7.x < 7.0.33, 7.1.x < 7.1.26, 7.2.x < 7.2.14 DoS Vulnerability - Linux",PHP is prone to a denial of service (DoS) vulnerability.,"PHP versions 5.x prior to 5.6.39, 7.0.x prior to 7.0.33,
  7.1.x prior to 7.1.26 and 7.2.x prior to 7.2.14.",VendorFix,ed14664a-7920-4568-bceb-08c0d91479e0
Apache HTTP Server mod_auth_digest DoS Vulnerability - Linux,Apache HTTP Server is prone to a denial of service (DoS) vulnerability.,"Apache HTTP Server versions 2.4.23, 2.4.20,
  2.4.18, 2.4.17, 2.4.16, 2.4.12, 2.4.10, 2.4.9, 2.4.7, 2.4.6, 2.4.4, 2.4.3,
  2.4.2 and 2.4.1.",VendorFix,90b9bbff-9979-4c55-88d4-ad604927b15f
"PHP < 5.4.45, 5.5.x < 5.5.29, 5.6.x < 5.6.13 RCE Vulnerability (Mar 2016) - Linux","PHP is prone to a remote code execution (RCE)
  vulnerability.","PHP prior to version 5.4.45, 5.5.x prior to 5.5.29 and 5.6.x
  prior to 5.6.13 on Linux.",VendorFix,2cbe1c6d-4747-45b7-b593-3fd98fb318a1
"PHP 5.4.x < 5.4.27, 5.5.x < 5.5.12 Privilege Escalation Vulnerability",PHP is prone to a privilege escalation vulnerability.,PHP versions 5.4.x before 5.4.28 and 5.5.x before 5.5.12.,VendorFix,dbe671c0-c8a7-452b-a4d6-a701e2cbf456
"PHP < 5.4.44, 5.5.x < 5.5.28, 5.6.x < 5.6.12, 7.x < 7.0.4 DoS and Information Disclosure Vulnerability - Linux","PHP is prone to a denial of service (DoS) and an information
  disclosure vulnerability.","PHP prior to version 5.4.44, 5.5.x prior to 5.5.28, 5.6.x
  prior to 5.6.12 and 7.x prior to 7.0.4.",VendorFix,f5b73084-8c6c-4bb7-a262-704e3d835f40
"PHP 5.3.7 - 7.3.31, 7.4.x < 7.4.25, 8.0.x < 8.0.12 Security Update (Oct 2021) - Linux",PHP released new versions which includes a security fix.,"PHP versions 5.3.7 through 7.3.31, 7.4.x through 7.4.24 and
  8.0.x through 8.0.11.

  Note: While the referenced CVE is only listing PHP 7.3.x, 7.4.x and 8.0.x as affected the security
  research team is stating in the linked blog post that all versions down to 5.3.7 are affected.",VendorFix,4c86ab87-0003-4c42-9db3-8f8dfc38b088
PHP Heap Use-After-Free Vulnerability (Sep 2019) - Linux,PHP is prone to a heap-based use-after-free vulnerability.,PHP versions before 7.1.32.,VendorFix,4e9ef635-288d-4e2e-ad91-dfaf9324e26f
Apache HTTP Server Multiple Vulnerabilities (Sep 2014) - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,"Apache HTTP Server version 2.2.0 through 2.2.27 and 2.4.1
  through 2.4.10.",VendorFix,4c441949-2d9e-478d-921f-9e8206bcc546
Apache HTTP Server Multiple Vulnerabilities (May 2015),Apache HTTP Server is prone to a denial of service vulnerability.,Apache HTTP Server version before 2.4.10.,VendorFix,a6e05a3c-f46d-4017-b05d-2173c563c5b7
"PHP < 5.4.40, 5.5.x < 5.5.24, 5.6.x < 5.6.8 Improper Input Validation Vulnerability (Jun 2015) - Linux",PHP is prone to an improper input validation vulnerability.,"PHP prior to version 5.4.40, 5.5.x prior to 5.5.24 and 5.6.x
  prior to 5.6.8.",VendorFix,78d388a9-dad5-4f7b-8619-99dd09dd51fb
"PHP 5.4.x < 5.4.32, 5.5.x < 5.5.15 Multiple Vulnerabilities (Aug 2014)",PHP is prone to multiple vulnerabilities.,"PHP version 5.4.x prior to 5.4.32 and 5.5.x prior to
  5.5.16.",VendorFix,a510e4af-adf8-45af-bbd7-69502751863c
"PHP < 5.5.30, 5.6.x < 5.6.14 Multiple DoS Vulnerabilities - Linux","PHP is prone to multiple denial of service (DoS)
  vulnerabilities.",PHP prior to version 5.5.30 and 5.6.x prior to 5.6.14.,VendorFix,e1c4da13-1f98-4a37-9d6e-1cdd2b15ad35
PHP Multiple Vulnerabilities (Sep 2019) - Linux,PHP is prone to multiple vulnerabilities.,PHP versions before 7.2.22 and 7.3.x before 7.3.9.,VendorFix,0c88292d-8f18-4c06-9328-345bae51091c
"PHP < 7.2.34, 7.3 < 7.3.23, 7.4 < 7.4.11 Multiple Vulnerabilities (Oct 2020) - Linux",PHP is prone to multiple vulnerabilities.,"PHP versions prior 7.2.34, 7.3 prior 7.3.23 and 7.4 prior to
  7.4.11.",VendorFix,99b30ee0-a795-4d1d-bff3-b02e13009985
"PHP < 7.3.31, 7.4.x < 7.4.24, 8.0.x < 8.0.11 Security Update (Sep 2021) - Linux",PHP released new versions which includes a security fix.,"PHP versions prior to 7.3.31, 7.4.x through 7.4.23 and 8.0.x
  through 8.0.10.",VendorFix,376f0090-ae58-437a-9568-9130a75d2a13
"PHP 5.x < 7.1.20, 7.2.x < 7.2.8, 7.3.0alpha1 < 7.3.0alpha3 DoS Vulnerability - Linux",PHP is prone to a denial of service (DoS) vulnerability.,"PHP versions 5.x, 7.0.x, 7.1.x prior to 7.1.20, 7.2.x prior
  to 7.2.8 and 7.3.x prior to 7.3.0alpha3 on Linux.",VendorFix,bed46f1e-19c7-46ad-a940-22b93ff6d145
PHP < 7.2.26 Multiple Vulnerabilities (Dec 2019) - Linux,PHP is prone to multiple vulnerabilities.,PHP versions before 7.2.26.,VendorFix,b71a870b-d07c-487f-9bea-b919d269c2de
"PHP < 7.4.31, 8.0.x < 8.0.24, 8.1.x < 8.1.11 Security Update - Linux",PHP is prone to multiple vulnerabilities.,"PHP versions prior to 7.4.31, 8.0.x prior to 8.0.24 and 8.1.x
  prior to 8.1.11.",VendorFix,350613d0-7a98-4cc9-8587-54492e7ac1ce
"PHP < 5.6.33, 7.x < 7.0.27, 7.1.x < 7.1.13, 7.2.x < 7.2.1 Multiple Vulnerabilities - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.6.33, 7.0.x prior to 7.0.27, 7.1.x
  prior to 7.1.13 and 7.2.x prior to 7.2.1.",VendorFix,e5964b81-61a1-4e75-9984-3a973c987f7a
"PHP < 5.4.38, 5.5.x < 5.5.22, 5.6.x < 5.6.6 XSS Vulnerability (Aug 2016) - Linux",PHP is prone to a cross-site scripting (XSS) vulnerability.,"PHP prior to version 5.4.38, 5.5.x prior to 5.5.22 and 5.6.x
  prior to 5.6.6 on Linux.",VendorFix,685e4e6b-4b3a-481c-92a2-ac760ad3dd52
Apache HTTP Server CRLF Injection Vulnerability (Dec 2016) - Linux,Apache HTTP Server is prone to a CRLF injection vulnerability.,"Apache HTTP Server version 2.2.0 through 2.2.31 and 2.4.1
  through 2.4.23.",VendorFix,0da44b32-6955-4c55-b5f0-9a398e39a863
Apache HTTP Server 2.4.0 < 2.4.42 Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,Apache HTTP Server version 2.4.0 to 2.4.41.,VendorFix,de165fc0-e36b-493d-8f96-dfc93f5e4b5b
Apache HTTP Server 2.4.0 - 2.4.40 Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,Apache HTTP Server version 2.4.0 to 2.4.40.,VendorFix,43642408-81c8-45f0-9a33-c60de14ae112
PHP < 7.3.29 Multiple Vulnerabilities (Jul 2021) - Linux,PHP is prone to multiple vulnerabilities.,PHP versions prior to 7.3.29.,VendorFix,2e59da31-3e0e-4528-a29a-9f1e273ef3a1
"PHP < 5.5.28, 5.6.x < 5.6.12 DoS Vulnerability (Jul 2016) - Linux",PHP is prone to a denial of service (DoS) vulnerability.,"PHP prior to version 5.5.28 and 5.6.x prior to 5.6.12 on
  Linux.",VendorFix,5beb179e-39f4-4985-8db1-cf5e51e5c2f1
"PHP < 8.1.28, 8.2.x < 8.2.18, 8.3.x < 8.3.6 Security Update (GHSA-h746-cjrr-wfmr) - Linux",PHP is prone to a vulnerability in password_verify.,"PHP prior to version 8.1.28, version 8.2.x through 8.2.17 and
  8.3.x through 8.3.5.",VendorFix,fdb854ea-2d70-4f59-9bc0-234b61b0e0b5
Apache HTTP Server 2.4.7 - 2.4.65 Authentication Bypass Vulnerability - Linux,"Apache HTTP Server is prone to an authentication bypass
  vulnerability.",Apache HTTP Server version 2.4.7 through 2.4.65.,VendorFix,ba21d83d-a5db-48e3-882e-2cf60ca3ede6
"PHP < 8.0.22, 8.1.x < 8.1.9 Security Update - Linux",PHP is prone to a buffer overflow vulnerability.,PHP versions prior to 8.0.22 and 8.1.x prior to 8.1.9.,VendorFix,42819fed-c3fc-47d0-94e7-885da5672a7d
PHP < 7.2.29 Multiple Vulnerabilities (Mar 2020) - Linux,PHP is prone to multiple vulnerabilities.,PHP versions before 7.2.29.,VendorFix,ada4788a-0bac-4778-899f-4ea1a3cab9cd
Apache HTTP Server 2.4.1 < 2.4.24 IP Spoofing Vulnerability - Linux,"Apache HTTP Server is prone to an IP address spoofing vulnerability when
  proxying using mod_remoteip and mod_rewrite.",Apache HTTP Server version 2.4.1 to 2.4.23.,VendorFix,b93a95e7-4427-4071-8e22-0fe8bd6d2cad
Apache HTTP Server < 2.4.39 URL Normalization Vulnerability - Linux,"When the path component of a request URL contains multiple consecutive slashes
  ('/'), directives such as LocationMatch and RewriteRule must account for duplicates in regular expressions while
  other aspects of the servers processing will implicitly collapse them.",Apache HTTP Server version 2.4.38 and prior.,VendorFix,c7fcb28f-d540-4bff-87da-a8638d1c50b2
"PHP < 7.3.33, 7.4.x < 7.4.26, 8.0.x < 8.0.13 Security Update (Nov 2021) - Linux",PHP released new versions which include a security fix.,"PHP prior to version 7.3.33 and version 7.4.x through 7.4.25
  and 8.0.x through 8.0.12.",VendorFix,82d59779-60a0-481b-be01-e9cd01178fc8
phpinfo() Output Reporting (HTTP),"Reporting of files containing the output of the phpinfo() PHP
  function previously detected via HTTP.","All systems exposing a file containing the output of the
  phpinfo() PHP function.

  This VT is also reporting if an affected endpoint for the following products have been identified:

  - CVE-2008-0149: TUTOS

  - CVE-2023-49282, CVE-2023-49283: Microsoft Graph PHP SDK

  - CVE-2024-10486: Google for WooCommerce plugin for WordPress",Workaround,582e90b0-d93f-486b-ba6a-de35bacf0231
"PHP < 7.3.26, 7.4.x < 7.4.14, 8.0.x < 8.0.1 Filter Vulnerability (Jan 2021) - Linux","PHP is prone to a vulnerability where FILTER_VALIDATE_URL
  accepts URLs with invalid userinfo.","PHP versions prior to 7.3.26, 7.4.x prior to 7.4.14 and 8.0.x
  prior to 8.0.1.",VendorFix,825d1694-eeaf-45ba-a5cf-7880ae9e254a
"PHP < 7.2.31, 7.3 < 7.3.18, 7.4 < 7.4.6 Multiple DoS Vulnerabilities (May 2020) - Linux",PHP is prone to two Denial-of-Service vulnerabilities.,"PHP versions prior 7.2.31, 7.3 prior 7.3.18 and 7.4 prior to
  7.4.6.",VendorFix,0ea5746f-fcc4-4f6e-9553-80f00ded4a2e
Apache HTTP Server 2.4.6 - 2.4.46 Tunneling Misconfiguration Vulnerability - Linux,"Apache HTTP Server is prone to a tunneling misconfiguration
  vulnerability.",Apache HTTP Server versions 2.4.6 to 2.4.46 on Linux.,VendorFix,0ff03afa-18d5-4f51-b272-5bf4a1b52fb1
"PHP 5.3.x < 5.3.29, 5.4.x < 5.4.30, 5.5.x < 5.5.14, 5.6.0alpha1 < 5.6.0 Heap Based Buffer Overflow Vulnerability - Linux",PHP is prone to a heap-based buffer overflow vulnerability.,"PHP versions 5.3.x prior to 5.3.29, 5.4.x prior to 5.4.30,
  5.5.x prior to 5.5.14 and 5.6.x prior to 5.6.0 on Linux.",VendorFix,ea9c5992-1e3e-45f8-81a4-b30772d255c9
Enabled Directory Listing/Indexing Detection (HTTP),"The script attempts to identify directories with an enabled
  directory listing/indexing on a remote web server.",Web servers with an enabled directory listing/indexing.,Mitigation,9a9de8a0-c7be-4799-894d-d5f00b8e509d
"PHP 5.x < 5.4.29, 5.5.x < 5.5.13 Multiple DoS Vulnerabilities (Jun 2014)","PHP is prone to multiple denial of service (DoS)
  vulnerabilities.",PHP version 5.x before 5.4.29 and 5.5.x before 5.5.13.,VendorFix,32f16367-a35f-4276-a46b-d21665a7b0d8
"PHP 5.4.x < 5.4.35, 5.5.x < 5.5.19, 5.6.x < 5.6.3 DoS Vulnerability (Nov 2014)",PHP is prone to a denial of service (DoS) vulnerability.,"PHP versions 5.4.x before 5.4.35, 5.5.x before 5.5.19 and
  5.6.x before 5.6.3",VendorFix,198401f0-6c81-41ce-b1c6-d55784fcfd70
Apache HTTP Server Multiple Vulnerabilities (Mar 2014) - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,"Apache HTTP Server version 2.2.0 through 2.2.26 and 2.4.1
  through 2.4.7.",VendorFix,ce514142-97c0-4e6e-bea6-872539ff7a33
Apache HTTP Server Multiple Vulnerabilities (Aug 2015) - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,"Apache HTTP Server version 2.4.x before
  2.4.14.",VendorFix,719a9c41-23ec-46bb-aaa1-6bdce8e82d2f
Apache HTTP Server DoS Vulnerability (Sep 2014) - Linux,"Apache HTTP Server is prone to a denial of service (DoS)
  vulnerability.",Apache HTTP Server version 2.4.1 through 2.4.10.,VendorFix,2833c2af-4a32-4204-b612-69be10064089
Apache HTTP Server < 2.4.64 Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,Apache HTTP Server version 2.4.63 and prior.,VendorFix,6c8b38dc-96b6-4c02-b3a3-f2a0c42054ba
Apache HTTP Server mod_lua Denial of Service Vulnerability -01 (May 2015),Apache HTTP Server is prone to a denial of service vulnerability.,"Apache HTTP Server versions through
  2.4.12.",VendorFix,b261d50a-bdeb-486f-961d-af2eab6c9c3a
"PHP < 7.3.28, 7.4.x < 7.4.18 IMAP Header Injection Vulnerability (Apr 2021) - Linux",PHP is prone to an IMAP header injection vulnerability.,PHP versions prior to 7.3.28 and 7.4.x through 7.4.17.,VendorFix,061b941f-51fd-4b84-b19a-b21fb35e1d50
"PHP < 7.3.30, 7.4.x < 7.4.23, 8.0.x < 8.0.10 Security Update (Aug 2021) - Linux",PHP released new versions which include security fixes.,"PHP versions prior to 7.3.30, 7.4.x through 7.4.22 and 8.0.x
  through 8.0.9.",VendorFix,d1630427-b39d-41ac-88b9-3342e19c91db
Source Control Management (SCM) Files/Folders Accessible (HTTP),"The script attempts to identify files/folders of a SCM
  accessible at the webserver.",,Mitigation,c13a7695-8113-4b95-9fa1-1b5995942da2
"PHP < 5.6.35, 7.x < 7.0.29, 7.1.x < 7.1.16, 7.2.x < 7.2.4 Security Bypass Vulnerability (May 2018) - Linux",PHP is prone to a security bypass vulnerability.,"PHP prior to version 5.6.35, 7.x prior to 7.0.29, 7.1.x prior
  to 7.1.16 and 7.2.x prior to 7.2.4 on Linux.",VendorFix,a17b8aaa-f854-4299-b630-ee255ba0cf46
PHP 5.5.x < 5.5.15 Multiple Use After Free Vulnerabilities (Jul 2014),PHP is prone to multiple use after free vulnerabilities.,PHP version 5.x through 5.5.14.,VendorFix,d2772d82-dd11-4c56-9fd3-6c818d1d372e
Apache HTTP Server mod_lua Denial of Service Vulnerability (May 2015),Apache HTTP Server is prone to a denial of service vulnerability.,"Apache HTTP Server version 2.3.x through
  2.4.10.",VendorFix,c781de23-50ca-4777-aa04-3e2ba7a27980
Apache HTTP Server < 2.4.66 SSI Vulnerability - Linux,"Apache HTTP Server is prone to a Server Side Includes (SSI)
  vulnerability.",Apache HTTP Server prior to version 2.4.66.,VendorFix,6f9881b5-c89c-48c9-98d9-2639ff1f82bd
"PHP < 5.4.32, 5.5.x < 5.5.16 DoS Vulnerability",PHP is prone to a denial of service (DoS) vulnerability.,PHP versions prior to 5.4.32 and 5.5.x prior to 5.5.16.,VendorFix,8d56dd8d-8c79-43b2-bdf5-07ff9fb8d887
"PHP < 8.0.29, 8.1.x < 8.1.20, 8.2.x < 8.2.7 Security Update - Linux","PHP is prone to a missing error check and insufficient random
  bytes in HTTP Digest authentication for SOAP vulnerability.","PHP prior to version 8.0.29, 8.1.x prior to 8.1.20 and 8.2.x
  prior to 8.2.7.",VendorFix,5a8ca3af-3be9-4933-b3b8-61974c912754
Apache HTTP Server mod_cache Denial of Service Vulnerability -01 (May 2015),Apache HTTP Server is prone to a denial of service vulnerability.,"Apache HTTP Server version 2.4.6 through
  2.4.9.",VendorFix,5bc7a22c-1626-44b2-8df7-be44f0e58d65
Apache HTTP Server 2.4.x < 2.4.66 Improper Neutralization Vulnerability - Linux,"Apache HTTP Server is prone to an improper neutralization
  vulnerability.",Apache HTTP Server version 2.4.x prior to 2.4.66.,VendorFix,37ab0197-95e8-4c5d-8258-fae3dc6ed6e0
PHP <= 5.6.0 PEAR Symlink Attack Vulnerability,"PHP is prone to a symlink attack vulnerability in the included
  PEAR installer.",PHP through version 5.6.0.,VendorFix,e846455d-26a6-4a2b-b188-2f044ce16819
"PHP < 7.2.33, 7.3 < 7.3.21, 7.4 < 7.4.9 DoS Vulnerability (Aug 2020) - Linux","PHP is prone to a denial of service vulnerability in the
  phar_parse_zipfile function.","PHP versions prior 7.2.33, 7.3 prior 7.3.21 and 7.4 prior to
  7.4.9.",VendorFix,bc4a7992-90f4-48ef-a21d-bda9ac40b753
TCP Timestamps Information Disclosure,"The remote host implements TCP timestamps and therefore allows
  to compute the uptime.",TCP implementations that implement RFC1323/RFC7323.,Mitigation,d43f904a-0e15-4749-bbcc-09dedc1d6044
ICMP Timestamp Reply Information Disclosure,The remote host responded to an ICMP timestamp request.,,Mitigation,ff735670-4477-4e35-a44c-8015a0fea24b
HTTP Security Headers Detection,"All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target.",,,bfeb320c-e67e-48b8-b22a-9022926a4b67
PHP Detection Consolidation,Consolidation of PHP detections.,,,659a0d61-1dbc-4513-9e07-c2565aeda21a
OS Detection Consolidation and Reporting,"This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum.",,,af61d386-8ace-4b50-acd6-2e1d7220424b
Apache HTTP Server Detection Consolidation,Consolidation of Apache HTTP Server detections.,,,78ba1f72-a201-44b1-a83e-067398609e90
MariaDB / Oracle MySQL Detection (MySQL Protocol),MySQL protocol-based detection of MariaDB / Oracle MySQL.,,,3c5b906b-0e03-46ce-bf99-1d42f8fc258f
Services,This plugin performs service detection.,,,4f4d7e14-97aa-4cbc-9ee1-d69851cd5737
Web Application Scanning Consolidation / Info Reporting,"The script consolidates and reports various information for web
  application (formerly called 'CGI') scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
  'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
  'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum.",,,fec30f66-ba01-4005-93ad-4e73ce1b8431
Hostname Determination Reporting,"The script reports information on how the hostname of the target
  was determined.",,,9f1e089a-f7cc-4dcf-b3d2-6b908e99b92e
Services,This plugin performs service detection.,,,83c45b30-e03e-461e-9d6c-95e2a5b3b372
CPE Inventory,"This routine uses information collected by other routines about
  CPE identities of operating systems, services and applications detected during the scan.

  Note: Some CPEs for specific products might show up twice or more in the output. Background:

  After a product got renamed or a specific vendor was acquired by another one it might happen that
  a product gets a new CPE within the NVD CPE Dictionary but older entries are kept with the older
  CPE.",,,845f16b9-7082-4e13-8def-e34260ddd6c4
HTTP Server Banner Enumeration,"This script tries to detect / enumerate different HTTP server
  banner (e.g. from a frontend, backend or proxy server) by sending various different HTTP requests
  (valid and invalid ones).",,,270bd4ee-194d-49bd-b3a0-6437f05db384
Traceroute,"Collect information about the network route and
  network distance between the scanner host and the target host.",,,517cf38e-20fe-447b-8fc5-782d956dadc6
Allowed HTTP Methods Enumeration,Enumerates which HTTP methods are allowed.,,,e1c11200-e15c-4a26-8019-e96d3c3b0c85
IP Forwarding Enabled - Active Check,Checks if the remote host has IP forwarding enabled.,,,0dcb8ca2-fb9e-4bb7-b0eb-9cf5d0b5e348
HTTP Server type and version,"This script detects and reports the HTTP Server's banner
  which might provide the type and version of it.",,,87dc33c7-3dc6-4d0a-846a-bbd97fe3b059
PHP End of Life (EOL) Detection - Linux,"The PHP version on the remote host has reached the end of life
  (EOL) and should not be used anymore.",,VendorFix,ab283f12-33dc-4c2b-9506-1d63b63e9671
"PHP 5.x < 5.6.34, 7.x < 7.0.28, 7.1.x < 7.1.15, 7.2.x < 7.2.3 Stack Buffer Overflow Vulnerability (Mar 2018) - Linux",PHP is prone to a stack buffer overflow vulnerability.,"PHP versions 5.x prior to 5.6.34, 7.x prior to 7.0.28, 7.1.x
  prior to 7.1.15 and 7.2.x prior to 7.2.3 on Linux.",VendorFix,81095f83-0c3f-4bf2-9424-552988ac7e16
"PHP < 5.3.29, 5.4.x < 5.4.30, 5.5.x < 5.5.14 Multiple Vulnerabilities (Jun/Aug 2014) - Linux",PHP is prone to multiple vulnerabilities.,"PHP versions 5.3.x prior to 5.3.29, 5.4.x prior to 5.4.30 and
  5.5.x prior to 5.5.14.",VendorFix,f7a8bc2c-4e2f-429e-8b42-54c73957b721
Oracle Mysql Security Update (cpuoct2018 - 02) - Linux,Oracle MySQL is prone to multiple vulnerabilities.,"Oracle MySQL version 5.5.x through 5.5.61,
  5.6.x through 5.6.41, 5.7.x through 5.7.23 and 8.0.x through 8.0.12.",VendorFix,9bdccbc1-c52b-4c56-8ca2-715e4c97ba50
"PHP < 7.4.33, 8.0.x < 8.0.25, 8.1.x < 8.1.12 Security Update - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 7.4.33, version 8.0.x through 8.0.24 and
  8.1.x through 8.1.11.",VendorFix,f5bdba8e-b470-4520-8a0f-04175bc53e5e
